"","Reservoir","NonBrCpG","agc","NonBrCpA","GGA.Bias","M.Bias","GCA.Bias","NonBrGpC","CpG","tga","E.Bias","aca","P.Bias","ctc","brGpC","AGT.Bias","K.Bias","tcg","NonBrUpU","brApU","C.Bias","ATA.Bias","tac","ApU","brGpU","L.Bias","Artiodactyl","Carnivore","Fish","Galloanserae","Insect","Neoaves","Plant","Primate","Pterobat","Rodent","Vespbat"
"334","Carnivore",0.425548166786485,0.101558423176159,0.804321910523747,0.214285714285714,0.0229555236728838,0.308370044052863,1.18821890726096,0.834815966705849,0.119068496137565,0.0480631276901004,0.163719182189152,0.056312769010043,0.195237313519684,0.486338288880869,0.0409090909090909,0.0541606886657102,0.106133398960009,1.10070484174255,0.685419802218517,0.0154232424677188,0.0742857142857143,0.114690977897214,0.946666073525142,0.680325213613939,0.0807030129124821,0,1,0,0,0,0,0,0,0,0,0
"335","Rodent",0.138981506671644,0.0895545840583983,1.25377202455167,0.391791044776119,0.0225338007010516,0.538071065989848,0.982346558520028,0.242184958871822,0.137817533550948,0.0706059088632949,0.235415942524771,0.0440660991487231,0.0439729095376566,0.607334010152284,0.271794871794872,0.086379569354031,0.0139686179874016,1.25681109160977,0.74300238111705,0.0242864296444667,0.578947368421053,0.139962553528395,0.860958446243437,0.711194229227892,0.0968953430145218,1,0,0,0,0,0,0,0,0,0,0
"336","Rodent",0.646957880673821,0.0892059934827483,0.934529500136575,0.0945558739255014,0.014067644417839,0.0972972972972973,1.09362904644616,0.837260807879509,0.092037929783788,0.038012571086501,0.0828341368054092,0.0655492367554624,0.15150859210562,0.749600127289324,0.080952380952381,0.0269380425022448,0.108523467699064,1.04174433266632,0.470826445221893,0.0359173900029931,0.1,0.101241722762167,0.705219035825128,0.917028774496418,0.103262496258605,0,0,0,0,0,0,0,0.763015953916611,0,0.236984046083389,0
"337","Pterobat",0.202399056614079,0.0967380211519062,1.08052126436222,0.304487179487179,0.0233739837398374,0.420529801324503,1.03299895875676,0.286462279393319,0.157199284371848,0.0719850948509485,0.153168533490518,0.0347222222222222,0.0725535158639296,0.847882958945331,0.21455938697318,0.0753726287262873,0.0201913196633882,1.16271195305967,0.582833965433653,0.0260840108401084,0.409090909090909,0.0403075088132942,0.830041064766236,0.65643983743754,0.10179539295393,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909
"338","Rodent",0.282244016964556,0.0748937201040175,1.17583802020029,0.192592592592593,0.026967196619038,0.392241379310345,0.913705207461529,0.363690550725404,0.198248082628282,0.0641980277721876,0.158598466102625,0.0388408130408533,0.140976414313445,0.751627503628385,0.186170212765957,0.0692292211712618,0.0286892094462313,1.25240110890263,0.657254749595868,0.0237472328436305,0.293103448275862,0.0638799377357796,0.906073609662468,0.726365868534267,0.105856309116522,0,0,0,0,0,0,0,0,0,1,0
"339","Primate",0.391964330633395,0.0883489147303308,1.38012421006755,0.326530612244898,0.0286481647269472,0.4,1.02837953413493,0.444011513968645,0.16213482153808,0.0501342882721576,0.186406501409049,0.0644583706356312,0.107766258627107,0.807817671246615,0.127388535031847,0.0434198746642793,0.0389070730666871,1.25831613858086,0.497140915375782,0.0129811996418979,0.259259259259259,0.134950540082593,0.857420136851434,0.433419645758056,0.0837063563115488,0,0,0,0.245781956790508,0,0,0,0.245690240260622,0.50852780294887,0,0
"340","Primate",0.373010748841951,0.116251704606931,1.53844930903754,0.412162162162162,0.025373810602628,0.461988304093567,1.02577955931536,0.381949644754532,0.172407189035703,0.0475758948799275,0.205903442905497,0.0643407340280924,0.0926072901106061,0.903832008912284,0.137254901960784,0.044404168554599,0.0335586886574315,1.26545477712417,0.679535234541885,0.0135931128228364,0.342105263157895,0.11034060098285,0.933919709493197,0.509359135570956,0.0897145446307204,0,0,0,0,0,0,0,0.490882706458327,0,0,0.509117293541673
"341","Pterobat",0.301091575091575,0.0694775791795975,0.958099296107546,0.165289256198347,0.0275310834813499,0.219653179190751,1.05175824175824,0.453766798708323,0.1508394811136,0.0435168738898757,0.141697694379442,0.0706039076376554,0.181921556009736,0.578427803593225,0.0732984293193717,0.0550621669626998,0.0467100147222885,1.11327652416921,0.488857621338064,0.0128774422735346,0.127450980392157,0.0987312967289017,0.860003643710838,0.545154466561521,0.0794849023090586,0,0,0,0.239147904251234,0,0,0,0.269744982861369,0,0,0.491107112887397
"342","Plant",0.171437333878552,0.117473810434346,1.10766568783165,0.420792079207921,0.0339892665474061,0.413953488372093,1.17368636270701,0.261638505338977,0.158692691288502,0.0651957861260187,0.140144194904132,0.0286225402504472,0.0783158736228972,0.733949497559703,0.151260504201681,0.0888491353607633,0.024777426062676,1.08737956255173,0.651787097120704,0.0218644404690916,0.448,0.0721330414947737,0.952750291299989,0.568124178373703,0.0926257205326973,0,0,0,0,0,0,1,0,0,0,0
"343","Rodent",0.317816125898065,0.103920132355655,1.20537316110513,0.457564575645756,0.0385185185185185,0.267605633802817,0.986121063534183,0.354484148074472,0.202857792612065,0.0565925925925926,0.128832492851873,0.0397037037037037,0.0832784622302163,0.802195410266456,0.237668161434978,0.0565925925925926,0.0285243376891069,1.23437204145614,0.610923576352513,0.0207407407407407,0.274390243902439,0.0711781728463387,0.928600541815539,0.604984758830913,0.0951111111111111,0,0,0,0,0,0,0,0,0,0.500855772972687,0.499144227027313
"344","Vespbat",0.514853478930089,0.119153303348065,0.964902167061827,0.370106761565836,0.036613942589338,0.221311475409836,0.947694899269545,0.616669391115993,0.182362677685149,0.0609256004686585,0.167831787032946,0.0398359695371998,0.0741075423262359,0.81344524723427,0.160975609756098,0.0547744581136497,0.0567761035341809,1.19610436390811,0.761358893542305,0.0193321616871705,0.324175824175824,0.074834086858846,1.03413121682307,0.826830416431842,0.0937316930287053,0.242548549146221,0,0,0,0,0,0,0.242659118467657,0,0,0.514792332386123
"345","Artiodactyl",0.57157842485319,0.0954012355923943,0.896528433437432,0.0972222222222222,0.0227108868060562,0.156862745098039,1.15095110095438,0.717157290890189,0.140500001508799,0.0364095169430425,0.104941359151634,0.0641672674837779,0.163916668426932,0.766039055617289,0.113207547169811,0.0335255948089402,0.0990546592234637,1.01253443605004,0.545563833314064,0.026676279740447,0.186046511627907,0.119685186470458,0.97371039347188,0.599697742433982,0.0912040374909877,0,0,0,0,0,0,0,0.241913909340733,0,0.758086090659267,0
"346","Carnivore",0.417418527746006,0.111674976294897,1.19722468150967,0.22972972972973,0.0192221725525257,0.348148148148148,0.973976564740681,0.461105751230753,0.179356780109987,0.0581135449262405,0.195149201000174,0.0576665176575771,0.0992666455954644,0.800018809843336,0.128048780487805,0.059901654000894,0.0610271623731318,1.23188730947902,0.610142106791399,0.0143048725972284,0.278260869565217,0.109418916167728,0.853237235521678,0.425633329210858,0.0800178810907465,0.246082671379549,0.507239185119304,0,0,0,0,0,0.246678143501147,0,0,0
"347","Neoaves",0.691837279008332,0.0526485298164107,1.42969198067508,0.3125,0.0231309376290789,0.237804878048781,1.02582768956408,0.598084224667061,0.196316551857803,0.0450227178851714,0.140990978152422,0.0532837670384139,0.074064880928171,1.00081037676119,0.131736526946108,0.0400660883932259,0.0688388654951394,1.03519900240061,0.630849937649954,0.0156959933911607,0.196581196581197,0.126713410744582,0.968619748121857,0.354665863739427,0.087154068566708,0,0,0,0.230299272399889,0,0,0,0.519069288409194,0.250631439190917,0,0
"348","Carnivore",0.341825732677777,0.076692669906365,0.941513358269334,0.266304347826087,0.0287900874635569,0.220095693779904,1.06071696428877,0.601644602329859,0.182257874365715,0.043731778425656,0.175039740727468,0.053935860058309,0.122708271850184,0.49684357298475,0.111111111111111,0.0583090379008746,0.0596605990108825,1.09304155446495,0.543487265866869,0.0142128279883382,0.263473053892216,0.103760671049788,0.940559825680962,0.687955299631132,0.0779883381924198,0,1,0,0,0,0,0,0,0,0,0
"349","Artiodactyl",0.579737268525439,0.100152390790764,1.17328701858385,0.230769230769231,0.0249662618083671,0.303571428571428,1.13186800045443,0.626029777687622,0.171345054123959,0.0560053981106613,0.178584985988351,0.0590418353576248,0.0892924929941756,0.764732731077602,0.146596858638743,0.0529689608636977,0.0471472730006457,1.30516827545158,0.666068948543502,0.0155195681511471,0.288343558282209,0.108598977965889,0.970765114343884,0.723586687313615,0.087719298245614,1,0,0,0,0,0,0,0,0,0,0
"350","Insect",0.704688213317433,0.0862897564718426,1.01799535083081,0.510362694300518,0.029640529745638,0.158576051779935,0.892731698811842,0.796605595166116,0.173275398076523,0.0498213159554341,0.137785256301813,0.042673954172798,0.0876815267375175,0.545090198032243,0.166666666666667,0.0563380281690141,0.0927252347819431,1.30180461068434,0.728755022217492,0.0235442505780954,0.179930795847751,0.0723720538150938,0.970060390467858,0.894605289114265,0.0866092074837082,0,0,0,0,1,0,0,0,0,0,0
"351","Carnivore",0.111492395595609,0.0552463042576223,1.48202505088297,0.4,0.0358583594800538,0.432203389830508,1.05220948343356,0.157971162871887,0.18967897795117,0.0569251456745854,0.155610423658969,0.0434782608695652,0.0653747933715197,0.552146418175126,0.187878787878788,0.0712684894666069,0.0110698559382915,1.17938784115058,0.658928564346029,0.0192738682205289,0.243243243243243,0.095760260713212,0.961424973832822,0.447295292618207,0.0874047512326311,0,0,0,0.492996590100049,0,0,0,0.242724922246787,0,0,0.264278487653164
"352","Insect",0.736261029125405,0.0882460073364952,0.923895411221023,0.480555555555556,0.0285654712260217,0.207602339181287,0.978966545363646,0.876467925373043,0.170238360609774,0.0515012510425355,0.148697996614252,0.0369057547956631,0.102837866817333,0.628364516097748,0.127329192546584,0.0554628857381151,0.109294860214128,1.25768976283313,0.707767895308774,0.0254378648874062,0.161417322834646,0.0680953442439097,0.954818168800484,0.982503356930939,0.0898665554628857,0,0,0,0,1,0,0,0,0,0,0
"353","Primate",0.7236196985738,0.104246055808712,1.13045440755844,0.136546184738956,0.0199476782210595,0.243055555555556,1.28184060890216,0.833210645321651,0.133589390036349,0.0333551340745585,0.134361583042339,0.0568999345977763,0.10192947679074,0.843538452321953,0.151785714285714,0.0232177894048398,0.0920622463602403,1.04445794938474,0.617677063560878,0.0477436232831916,0.176100628930818,0.105790441820693,0.995268986173307,0.85686037281362,0.0954872465663833,0,0,0,0,0,0,0,0.333770068836234,0,0.666229931163766,0
"354","Insect",0.538901077920695,0.112759232834648,1.25237237678709,0.577049180327869,0.0421266705403835,0.330882352941177,1.10217456640062,0.637355125362085,0.179604526550996,0.0592678675188844,0.159348376939981,0.0392213829169088,0.0506403740275364,0.822403520566448,0.214912280701754,0.052295177222545,0.0561464725074959,1.23605625649238,0.875950356183628,0.0177222545031958,0.385416666666667,0.0553668089367731,1.06512526302577,0.759289705655391,0.0822196397443347,0.248604076402026,0,0,0,0.254313632757674,0.253062641117959,0,0.244019649722341,0,0,0
"355","Carnivore",0.386082666405346,0.0939414174753833,1.18048810201462,0.286604361370716,0.0239179954441913,0.40625,0.987143181150032,0.469679175975289,0.162863261452298,0.0588458618071374,0.144452631896821,0.0429005315110099,0.101494496267374,0.668174977168229,0.17960088691796,0.0559984813971147,0.044929996041911,1.13438349533391,0.800812883800436,0.018413059984814,0.272300469483568,0.101966563691873,1.05336388363307,0.643258391286868,0.103264996203493,0.503708156469083,0.243111974892959,0,0,0,0,0,0.253179868637958,0,0,0
"356","Vespbat",0.106900950940226,0.0538199673479901,1.47191208628229,0.507462686567164,0.0273297491039427,0.392857142857143,0.997742208775443,0.156811480058816,0.196721259961619,0.0609318996415771,0.144757153556663,0.0412186379928315,0.066810993949229,0.535782901056676,0.163522012578616,0.0698924731182796,0.0111559208658135,1.22960151802657,0.719581053172742,0.0188172043010753,0.278571428571429,0.0853696033795704,0.956998506608679,0.409649892023657,0.0878136200716846,0,0.264842274432349,0,0.238505239995945,0,0.246322991021978,0,0,0,0,0.250329494549728
"357","Galloanserae",0.510310829861129,0.0925812139966069,0.841849192539669,0.150837988826816,0.0164220824598183,0.116,1.03934866265294,0.72419512602953,0.101540686318859,0.0405310971348707,0.0836217416743546,0.0960866526904263,0.176949578364483,0.721870781844296,0.0815450643776824,0.026554856743536,0.0837776070348105,1.03000647607753,0.646727854882361,0.0206149545772187,0.144,0.103033931705901,1.04729802112457,0.500601971843028,0.0953878406708595,0,0.458023427488997,0,0.541976572511003,0,0,0,0,0,0,0
"358","Galloanserae",0.425678019309115,0.0395184912708535,0.715961993788629,0.154320987654321,0.0181671376665321,0.105932203389831,1.16768557590299,0.432245025338785,0.200062362058696,0.0391602745256358,0.0526913216944713,0.0867985466289867,0.194299248748363,0.424855022958008,0.045045045045045,0.0391602745256358,0.0577385536993927,0.844483866494083,0.303122064320122,0.0189745660072669,0.0510948905109489,0.0806835863446592,0.98279078367681,0.329388628607785,0.0758982640290674,0,0.233559035425518,0,0.766440964574482,0,0,0,0,0,0,0
"359","Galloanserae",0.292733640678659,0.0975632741210978,1.30159514448112,0.333333333333333,0.0204937121564974,0.331081081081081,1.04743755805333,0.283629749456272,0.181775784415098,0.0526315789473684,0.154047274928049,0.0554261760596181,0.109887056115342,0.508306234694287,0.189542483660131,0.0465766185374942,0.0318957778175982,1.2498052203898,0.642255964232926,0.0228225430833721,0.151260504201681,0.0749696737983173,0.961642557262711,0.47433048316688,0.0870982766651141,0,0,0,1,0,0,0,0,0,0,0
"360","Artiodactyl",0.5005920445972,0.123986792367494,0.890865789367057,0.0914285714285714,0.0210309278350515,0.101769911504425,1.03421808198508,0.655868164175165,0.149187359921862,0.0552577319587629,0.0776177480674553,0.0787628865979381,0.15725154153926,0.682486712987484,0.0810810810810811,0.0362886597938144,0.081802028741048,1.32997974771889,0.491829017327585,0.0131958762886598,0.15625,0.0504011351087372,0.996758350488617,0.559723278596709,0.0894845360824742,0,0.253005167047423,0,0,0,0,0,0.501652075251836,0,0.245342757700741,0
"361","Primate",0.317847061570134,0.109652945654177,0.939784439647349,0.204301075268817,0.0248397435897436,0.279187817258883,0.985325890867415,0.462122874864486,0.16196444266351,0.0572916666666667,0.151904539392484,0.0717147435897436,0.142850626448561,0.611634657715166,0.135593220338983,0.0556891025641026,0.0483775404533567,1.22843558833829,0.532195585494901,0.0128205128205128,0.282258064516129,0.0734372938784857,0.922271626846546,0.637620456745578,0.0901442307692308,0.2287353515625,0.235679408482143,0,0,0,0,0,0.312656947544643,0,0.222928292410714,0
"362","Rodent",0.565553646904911,0.153073485811382,1.11176518793706,0.105691056910569,0.0158478605388273,0.325,1.1817094622171,0.788083851321817,0.0871149919251767,0.0517696777601691,0.16427398477319,0.0618066561014263,0.123205488579893,0.899108056825891,0.0568181818181818,0.0380348652931854,0.099745563967523,1.40562460176798,0.564493590914823,0.0274696249339672,0.185714285714286,0.068447493655496,0.888989707124698,0.954751363910484,0.0903328050713154,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0909090909090909
"363","Rodent",0.434975119278366,0.0962282774344488,1.52164385747915,0.154838709677419,0.0140462165835976,0.368421052631579,1.04116384933651,0.38579104386785,0.176971544707032,0.0534662437698233,0.163698678854005,0.0589034888989579,0.0862736280446782,0.835893351537907,0.116129032258065,0.0425917535115541,0.0432172181724068,1.23622016293079,0.547778822359819,0.0117806977797916,0.343434343434343,0.0929100609711919,0.892987953212587,0.402481370641112,0.101042138649751,0.249007685161726,0,0,0,0,0,0,0.750992314838274,0,0,0
"364","Rodent",0.545923621498438,0.0988609979192835,0.930771952193468,0.134146341463415,0.0150891632373114,0.180851063829787,1.02119830374414,0.65969174200682,0.166684240677862,0.050297210791038,0.106907823331318,0.0626428898033836,0.145992403904058,0.759898734177215,0.0974025974025974,0.046639231824417,0.0875283765833248,1.22322782000271,0.400451057509833,0.0169181527206219,0.135802469135802,0.080468254120347,0.844855235857897,0.571104815864023,0.0896204846822131,0.247316594490352,0.752683405509648,0,0,0,0,0,0,0,0,0
"365","Galloanserae",0.411010754126108,0.0754440924571941,1.30711317570306,0.308270676691729,0.0250323694432456,0.41726618705036,1.08735756471337,0.426802962437614,0.183221367396043,0.0725075528700906,0.164605292633878,0.0427276650841606,0.0548684308779594,0.84081247047709,0.193798449612403,0.0807078118256366,0.0412280264857251,1.36565973313925,0.487095227514589,0.017695295640915,0.282894736842105,0.0764238858657291,0.876293454493747,0.569791079463122,0.0798446266724212,0,0,0,0.750591071525468,0,0,0,0,0,0.249408928474532,0
